year_of_entry,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,old_la_code,la_name,school_phase,nc_year_admission,admission_numbers,applications_received,online_applications,online_apps_percent,no_of_preferences,first_preference_offers,first_preference_offers_percent,second_preference_offers,second_preference_offers_percent,third_preference_offers,third_preference_offers_percent,one_of_the_three_preference_offers,one_of_the_three_preference_offers_percent,preferred_school_offer,preferred_school_offer_percent,non_preferred_offer,non_preferred_offer_percent,no_offer,no_offer_percent,schools_in_la_offer,schools_in_la_offer_percent,schools_in_another_la_offer,schools_in_another_la_offer_percent,offers_to_nonapplicants
2015,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000012,204,Hackney,Secondary,7,2331,2409,2107,0.8746367787,6,1567,0.6504773765,357,0.1481942715,183,0.07596513076,2107,0.8746367787,2240,0.9298464093,0,0,169,0.07015359069999999,1943,0.8674107143,297,0.1325892857,0
2015,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000013,205,Hammersmith and Fulham,Secondary,7,1536,1247,1159,0.9294306335,6,690,0.5533279872,181,0.14514835610000001,115,0.09222133119,986,0.7906976744,1097,0.8797113071,150,0.1202886929,0,0,919,0.7369687249000001,328,0.2630312751,0
2015,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000019,206,Islington,Secondary,7,1635,1282,1282,1,6,904,0.7051482059,208,0.16224648989999998,82,0.0639625585,1194,0.9313572542999999,1245,0.9711388456000001,37,0.028861154450000003,0,0,963,0.7511700468,319,0.24882995319999998,0
2015,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000020,207,Kensington and Chelsea,Secondary,7,934,724,673,0.929558011,6,473,0.6533149170999999,101,0.1395027624,48,0.06629834254,622,0.8591160220999999,652,0.9005524862000001,70,0.09668508287,2,0.0027624309400000003,508,0.703601108,214,0.29639889199999997,0
2015,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000022,208,Lambeth,Secondary,7,2523,2523,2375,0.9413396749999999,6,1559,0.6179151803,386,0.15299246930000002,236,0.09353943718,2181,0.8644470868,2354,0.9330162505,169,0.0669837495,0,0,1771,0.7019421323999999,752,0.2980578676,0
2015,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000023,209,Lewisham,Secondary,7,2532,2916,2848,0.9766803840999999,6,1792,0.6145404664,468,0.1604938272,237,0.08127572016000001,2497,0.8563100137,2706,0.9279835391,0,0,210,0.07201646091,1932,0.7139689579,774,0.2860310421,0
2015,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000028,210,Southwark,Secondary,7,2876,2598,2551,0.9819091609,6,1549,0.5962278676,460,0.1770592764,240,0.09237875289,2249,0.8656658968000001,2420,0.9314857583,173,0.06658968437,5,0.0019245573499999998,2050,0.7905900501,543,0.2094099499,0
2015,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000030,211,Tower Hamlets,Secondary,7,3124,2930,1191,0.40648464160000003,6,2174,0.7419795222000001,409,0.1395904437,158,0.053924914680000005,2741,0.9354948805,2803,0.95665529010000006,0,0,127,0.0433447099,2650,0.9454156261,153,0.05458437389,0
2015,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000032,212,Wandsworth,Secondary,7,2131,2077,1681,0.8093403948,6,1201,0.578237843,369,0.17766008670000003,197,0.09484833895,1767,0.8507462687,1937,0.9325950890999999,140,0.06740491093,0,0,1509,0.7265286471,568,0.2734713529,0
2015,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000033,213,Westminster,Secondary,7,1668,1160,1035,0.8922413793,6,661,0.5698275862,197,0.1698275862,106,0.09137931033999999,964,0.8310344827999999,1050,0.9051724138,110,0.09482758621000001,0,0,907,0.7818965516999999,253,0.21810344829999997,0
2015,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000002,301,Barking and Dagenham,Secondary,7,2619,2706,2637,0.9745011085999999,6,1965,0.7261640798000001,350,0.1293422025,147,0.05432372506,2462,0.9098300074,2564,0.9475240207,142,0.05247597931,0,0,2275,0.8407243163,431,0.1592756837,0
2015,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000003,302,Barnet,Secondary,7,4170,3532,3456,0.9784824462,6,2413,0.683182333,490,0.1387315968,220,0.06228765572,3123,0.8842015854999999,3272,0.926387316,260,0.07361268403,0,0,2839,0.8037938844999999,693,0.1962061155,0
2015,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000004,303,Bexley,Secondary,7,3368,2660,2279,0.8567669173,6,2063,0.7755639098,361,0.1357142857,99,0.03721804511,2523,0.9484962405999999,2603,0.9785714286,57,0.02142857143,0,0,2172,0.8165413534,488,0.1834586466,0
2015,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000005,304,Brent,Secondary,7,3235,3330,3085,0.9264264264000001,6,2141,0.6429429429,481,0.1444444444,214,0.06426426426,2836,0.8516516516999999,3044,0.9141141141,286,0.08588588589,0,0,2412,0.7243243243,918,0.2756756757,0
2015,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000006,305,Bromley,Secondary,7,3790,3463,3291,0.9503320820000001,6,2540,0.7334680913,444,0.1282125325,175,0.05053421889,3159,0.9122148426,3323,0.9595726249000001,135,0.03898354028,5,0.0014438348300000001,2902,0.8392134182,556,0.16078658180000002,0
2015,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000008,306,Croydon,Secondary,7,4160,4101,4083,0.9956108266,6,2721,0.6634967081,641,0.15630334059999998,270,0.06583760059,3632,0.8856376494,3868,0.9431845891,233,0.05681541088,0,0,3086,0.7524993904,1015,0.24750060959999998,0
2015,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000009,307,Ealing,Secondary,7,3210,3592,3178,0.8847438753,6,2371,0.660077951,473,0.13168151449999999,226,0.06291759465,3070,0.8546770601,3319,0.9239977728,251,0.06987750557,22,0.006124721600000001,2701,0.7565826331,869,0.24341736690000002,0
2015,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000010,308,Enfield,Secondary,7,4078,4052,3412,0.842053307,6,3017,0.7445705824,513,0.1266041461,186,0.04590325765,3716,0.9170779862,3908,0.9644619941000001,142,0.03504442251,2,4.9358342e-4,3427,0.8461728395,623,0.1538271605,0
2015,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000014,309,Haringey,Secondary,7,2441,2531,2139,0.8451205057,6,1732,0.6843145002,338,0.1335440537,154,0.06084551561,2224,0.8787040695,2366,0.9348083760999999,165,0.06519162385999999,0,0,2017,0.7969182141000001,514,0.2030817859,0
2015,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000015,310,Harrow,Secondary,7,2390,2555,2537,0.9929549901999999,6,1727,0.6759295499,374,0.1463796477,168,0.06575342466,2269,0.8880626223,2388,0.9346379647999999,167,0.06536203523,0,0,1908,0.7467710372,647,0.25322896279999996,0
2015,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000016,311,Havering,Secondary,7,3248,2767,2753,0.9949403685999999,6,2126,0.7683411637,315,0.1138417058,117,0.04228406216,2558,0.9244669317,2660,0.96132996019999994,107,0.038670039749999996,0,0,2589,0.9356704012,178,0.06432959884,0
2015,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000017,312,Hillingdon,Secondary,7,3534,3061,3055,0.9980398563,6,2347,0.7667428945,402,0.13132963079999999,175,0.0571708592,2924,0.9552433845,3034,0.9911793532000001,15,0.00490035936,12,0.00392028749,2570,0.8428993112000001,479,0.1571006888,0
2015,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000018,313,Hounslow,Secondary,7,2860,2782,1683,0.6049604601,6,1869,0.6718188354,403,0.14485981309999998,162,0.058231488139999996,2434,0.8749101365999999,2620,0.9417685118999999,162,0.058231488139999996,0,0,2182,0.7843278216999999,600,0.21567217830000002,0
2015,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000021,314,Kingston upon Thames,Secondary,7,1884,1642,1553,0.9457978076000001,6,1180,0.71863581,282,0.1717417783,103,0.06272838002,1565,0.9531059682999999,1606,0.9780755177,36,0.02192448234,0,0,1320,0.8038976857,322,0.1961023143,0
2015,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000024,315,Merton,Secondary,7,1700,1982,1628,0.8213925328,6,1244,0.6276488396,339,0.1710393542,168,0.08476286579,1751,0.8834510595,1869,0.9429868818999999,113,0.05701311806,0,0,1229,0.6200807265,753,0.3799192735,0
2015,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000025,316,Newham,Secondary,7,4281,4013,1711,0.426364316,6,3006,0.749065537,571,0.14228756539999998,189,0.047096934959999996,3766,0.9384500374,3872,0.9648641913999999,141,0.03513580862,0,0,3803,0.9476700723,210,0.05232992773,0
2015,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000026,317,Redbridge,Secondary,7,3914,3576,3525,0.985738255,6,2444,0.6834451902,479,0.1339485459,225,0.06291946309,3148,0.8803131990999999,3382,0.9457494407,192,0.05369127517,2,5.5928412e-4,3278,0.8881062043,413,0.11189379569999999,117
2015,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000027,318,Richmond upon Thames,Secondary,7,1690,1726,1635,0.9472769409,6,1164,0.674391657,205,0.11877172650000001,119,0.06894553882,1488,0.8621089224,1584,0.9177288527999999,142,0.08227114716,0,0,1458,0.8447276940999999,268,0.1552723059,0
2015,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000029,319,Sutton,Secondary,7,2970,2254,2169,0.9622892635,6,1678,0.7444543035,314,0.13930789710000002,102,0.04525288376,2094,0.9290150843,2184,0.9689440994,0,0,70,0.03105590062,1874,0.8580586081,310,0.1419413919,0
2015,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000031,320,Waltham Forest,Secondary,7,2920,2866,2274,0.793440335,6,2212,0.7718073971,342,0.11933007679999999,122,0.04256803908,2676,0.9337055128999999,2753,0.9605722260999999,82,0.02861130495,31,0.01081646895,2459,0.867372134,376,0.132627866,0
2015,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Secondary,7,13860,13992,11441,0.8176815323,6,9563,0.6834619783,1820,0.1300743282,851,0.06082046884,12234,0.8743567753000001,13133,0.9386077759,847,0.06053459119,12,8.576329300000001e-4,12401,0.8870529328000001,1579,0.1129470672,0
2015,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Secondary,7,4180,3633,2666,0.7338287916,3,3074,0.8461326726999999,296,0.08147536471,103,0.02835122488,3473,0.9559592623000001,3474,0.9562345168999999,159,0.04376548307,0,0,3487,0.9598128269,146,0.04018717314,0
2015,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,Secondary,7,3846,3232,2944,0.9108910890999999,6,2726,0.8434405941,293,0.09065594059,71,0.021967821779999997,3090,0.9560643564,3117,0.9644183168000001,113,0.03496287129,2,6.1881188e-4,2987,0.9081787777,302,0.09182122226,59
2015,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Secondary,7,3971,3768,3635,0.9647027601000001,6,2826,0.75,398,0.105626327,177,0.046974522289999994,3401,0.9026008493000001,3529,0.9365711253000001,234,0.062101910829999996,5,0.00132696391,3222,0.8548686654,547,0.1451313346,6
2015,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Secondary,7,3272,2371,2297,0.9687895403,5,1934,0.8156895824999999,230,0.09700548292000001,89,0.03753690426,2253,0.9502319696000001,2303,0.9713201181,66,0.02783635597,2,8.435259400000001e-4,2114,0.8923596454,255,0.1076403546,0
2015,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000030,335,Walsall,Secondary,7,3689,2915,2862,0.9818181817999999,5,2261,0.7756432246999999,341,0.11698113210000001,112,0.0384219554,2714,0.9310463122,2783,0.9547169811,116,0.0397941681,16,0.00548885077,2457,0.8472413793,443,0.15275862070000001,1
2015,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,336,Wolverhampton,Secondary,7,3070,2637,1334,0.5058778915,5,2179,0.8263177854,234,0.08873720136999999,88,0.03337125521,2501,0.9484262418999999,2551,0.9673871824,86,0.0326128176,0,0,2320,0.8797876375,317,0.12021236249999999,0
2015,Academic year,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,Secondary,7,1415,1598,702,0.4392991239,3,1349,0.8441802253,160,0.1001251564,41,0.02565707134,1550,0.9699624531000001,1550,0.9699624531000001,48,0.03003754693,0,0,961,0.5834851245,686,0.4165148755,49
2015,Academic year,Local authority,E92000001,England,E12000002,North West,E08000012,341,Liverpool,Secondary,7,5161,4155,3719,0.8950661852999999,3,3260,0.7845968712,524,0.1261131167,177,0.042599277979999996,3961,0.9533092659000001,3962,0.9535499398,192,0.04620938628,1,2.4067389000000003e-4,3953,0.9516129032,201,0.04838709677,0
2015,Academic year,Local authority,E92000001,England,E12000002,North West,E08000013,342,St. Helens,Secondary,7,2012,1900,1525,0.8026315789,3,1817,0.9563157895000001,58,0.030526315789999998,8,0.00421052632,1883,0.9910526316000001,1883,0.9910526316000001,17,0.00894736842,0,0,1669,0.8774973712,233,0.1225026288,2
2015,Academic year,Local authority,E92000001,England,E12000002,North West,E08000014,343,Sefton,Secondary,7,3550,2679,2231,0.8327734229000001,3,2471,0.9223590892,128,0.04777902202,17,0.006345651359999999,2616,0.9764837626,2616,0.9764837626,61,0.02276969018,2,7.465472200000001e-4,2610,0.973880597,70,0.02611940299,3
2015,Academic year,Local authority,E92000001,England,E12000002,North West,E08000015,344,Wirral,Secondary,7,4236,3248,2845,0.8759236453,3,2800,0.8620689655,295,0.09082512315,59,0.01816502463,3154,0.9710591132999999,3154,0.9710591132999999,94,0.028940886699999998,0,0,3232,0.9705705706000001,98,0.029429429429999997,82
2015,Academic year,Local authority,E92000001,England,E12000002,North West,E08000001,350,Bolton,Secondary,7,3739,3258,2705,0.8302639655999999,3,2789,0.8560466544,270,0.08287292817999999,65,0.01995089012,3124,0.9588704726999999,3124,0.9588704726999999,133,0.040822590549999996,1,3.0693677e-4,3133,0.9619281547,124,0.03807184526,0
2015,Academic year,Local authority,E92000001,England,E12000002,North West,E08000002,351,Bury,Secondary,7,2304,2064,1674,0.8110465116000001,3,1843,0.8929263566,129,0.0625,30,0.01453488372,2002,0.9699612403000001,2002,0.9699612403000001,48,0.02325581395,14,0.006782945740000001,1868,0.9041626331,198,0.09583736689,16
2015,Academic year,Local authority,E92000001,England,E12000002,North West,E08000003,352,Manchester,Secondary,7,5373,5423,4476,0.8253734095999999,6,4058,0.748294302,601,0.11082426699999999,265,0.048865941360000005,4924,0.90798451040000006,4989,0.9199704959999999,434,0.08002950396,0,0,4753,0.8764521483,670,0.12354785169999999,0
2015,Academic year,Local authority,E92000001,England,E12000002,North West,E08000004,353,Oldham,Secondary,7,3429,2863,2852,0.9961578764,6,2348,0.8201187564999999,251,0.08767027593,86,0.03003842124,2685,0.9378274537,2708,0.945860985,147,0.051344743279999994,8,0.00279427174,2749,0.9498963372,145,0.05010366275,39
2015,Academic year,Local authority,E92000001,England,E12000002,North West,E08000005,354,Rochdale,Secondary,7,2679,2567,2234,0.8702765875,4,2333,0.9088430074,152,0.05921308920999999,24,0.009349435139999999,2509,0.9774055317,2512,0.9785742111000001,54,0.02103622906,1,3.895598e-4,2348,0.9150428683,218,0.08495713172000001,0
2015,Academic year,Local authority,E92000001,England,E12000002,North West,E08000006,355,Salford,Secondary,7,2450,2293,1764,0.7692978630999999,4,1880,0.8198866114000001,177,0.07719145225,43,0.01875272569,2100,0.9158307894,2111,0.9206279983000001,181,0.07893589184,1,4.3610990000000004e-4,2080,0.907504363,212,0.09249563699999999,0
2015,Academic year,Local authority,E92000001,England,E12000002,North West,E08000007,356,Stockport,Secondary,7,3189,2951,2929,0.9925449000000001,6,2478,0.8397153507,250,0.08471704507,68,0.023043036259999997,2796,0.9474754321000001,2817,0.9545916638,131,0.044391731620000006,3,0.00101660454,2730,0.9219858155999999,231,0.0780141844,13
2015,Academic year,Local authority,E92000001,England,E12000002,North West,E08000008,357,Tameside,Secondary,7,2886,2472,2449,0.9906957929,6,2146,0.8681229773,202,0.08171521036,45,0.0182038835,2393,0.9680420712,2403,0.9720873785999999,68,0.02750809061,1,4.0453074e-4,2312,0.9356535815,159,0.06434641845,0
2015,Academic year,Local authority,E92000001,England,E12000002,North West,E08000009,358,Trafford,Secondary,7,3343,2777,2346,0.8447965430000001,6,2113,0.7608930501000001,360,0.1296362982,127,0.045732805189999996,2600,0.9362621534,2689,0.9683111271,88,0.03168887288,0,0,2635,0.9380562478000001,174,0.061943752219999995,32
2015,Academic year,Local authority,E92000001,England,E12000002,North West,E08000010,359,Wigan,Secondary,7,3741,3283,2988,0.9101431617,3,3032,0.9235455376,174,0.053000304600000006,22,0.00670118794,3228,0.9832470302,3228,0.9832470302,55,0.01675296984,0,0,3281,0.9444444444,193,0.05555555556,191
2015,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000016,370,Barnsley,Secondary,7,2490,2178,1776,0.8154269972,3,1970,0.9044995409000001,141,0.06473829201,12,0.005509641870000001,2123,0.9747474747,2123,0.9747474747,53,0.024334251610000003,2,9.182736499999999e-4,1974,0.9071691176000001,202,0.09283088234999999,0
2015,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000017,371,Doncaster,Secondary,7,3733,3027,2563,0.8467129171000001,3,2853,0.9425173439,119,0.03931285101,15,0.00495540139,2987,0.9867855963,2987,0.9867855963,38,0.012553683520000001,2,6.6072019e-4,2942,0.9725619835,83,0.027438016529999998,0
2015,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,372,Rotherham,Secondary,7,3657,2769,427,0.1542072951,3,2634,0.9512459372,92,0.03322499097,11,0.00397255327,2737,0.9884434813999999,2737,0.9884434813999999,32,0.011556518600000001,0,0,2755,0.9949440231,14,0.00505597689,0
2015,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000019,373,Sheffield,Secondary,7,5534,5886,3514,0.5970098538999999,3,5098,0.8661230037,377,0.06405028882,83,0.014101257220000002,5558,0.9442745497999999,5558,0.9442745497999999,328,0.05572545022,0,0,5641,0.9582130117,246,0.04178698828,1
2015,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000032,380,Bradford,Secondary,7,7139,7127,5047,0.7081520977,5,5361,0.7522099059999999,763,0.107057668,339,0.04756559562,6463,0.9068331696,6732,0.9445769609,386,0.054160235720000005,9,0.00126280342,6402,0.8994099466000001,716,0.1005900534,0
2015,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000033,381,Calderdale,Secondary,7,2814,2346,2337,0.9961636829,5,1962,0.8363171355,192,0.08184143223,86,0.03665814152,2240,0.9548167093000001,2264,0.9650468883000001,74,0.031543052,8,0.00341005968,2302,0.9700800674,71,0.02991993257,35
2015,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000034,382,Kirklees,Secondary,7,4713,4645,1816,0.3909580194,3,3819,0.8221743811000001,454,0.09773950484,141,0.030355220670000002,4414,0.9502691066,4415,0.9504843918,220,0.04736275565,10,0.0021528525300000003,4319,0.9224690302999999,363,0.07753096967,47
2015,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000035,383,Leeds,Secondary,7,8693,7800,6100,0.7820512821,5,6529,0.8370512821,702,0.09,180,0.02307692308,7411,0.9501282051,7469,0.9575641025999999,331,0.04243589744,0,0,7386,0.9469230769000001,414,0.05307692308,0
2015,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000036,384,Wakefield,Secondary,7,4179,3327,1830,0.5500450857,3,3200,0.9618274722,68,0.02043883378,10,0.00300571085,3278,0.9852720168000001,3278,0.9852720168000001,49,0.01472798317,0,0,3304,0.9874476987,42,0.01255230126,19
2015,Academic year,Local authority,E92000001,England,E12000001,North East,E08000020,390,Gateshead,Secondary,7,2234,1700,1280,0.7529411765,3,1555,0.9147058824,120,0.07058823529,4,0.00235294118,1679,0.9876470587999999,1679,0.9876470587999999,21,0.01235294118,0,0,1676,0.9738524114,45,0.026147588609999998,21
2015,Academic year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Secondary,7,2334,1957,1638,0.8369954011,4,1739,0.8886050077000001,150,0.07664793051,19,0.00970873786,1908,0.974961676,1910,0.9759836484000001,47,0.024016351560000003,0,0,1915,0.9785385795,42,0.021461420539999998,0
2015,Academic year,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,Secondary,7,1859,1328,1131,0.8516566265000001,3,1275,0.9600903614,27,0.0203313253,1,7.5301205e-4,1303,0.9811746988,1304,0.9819277108,14,0.010542168670000001,10,0.00753012048,1292,0.9451353328000001,75,0.05486466715,49
2015,Academic year,Local authority,E92000001,England,E12000001,North East,E08000023,393,South Tyneside,Secondary,7,1862,1338,1207,0.9020926756000001,3,1215,0.9080717489,62,0.04633781764,13,0.00971599402,1290,0.9641255605000001,1290,0.9641255605000001,35,0.02615844544,13,0.00971599402,1388,0.994269341,8,0.005730659030000001,71
2015,Academic year,Local authority,E92000001,England,E12000001,North East,E08000024,394,Sunderland,Secondary,7,3170,2508,2251,0.8975279107,3,2390,0.9529505582,78,0.03110047847,6,0.0023923445,2474,0.9864433812,2474,0.9864433812,0,0,34,0.01355661882,2374,0.9595796281,100,0.04042037187,0
2015,Academic year,Local authority,E92000001,England,E12000009,South West,E06000022,800,Bath and North East Somerset,Secondary,7,2508,1583,1470,0.9286165509,3,1503,0.9494630449,49,0.030953885030000003,5,0.0031585597,1557,0.9835754896000001,1557,0.9835754896000001,24,0.01516108654,2,0.00126342388,1564,0.9892473117999999,17,0.01075268817,0
2015,Academic year,Local authority,E92000001,England,E12000009,South West,E06000023,801,"Bristol, City of",Secondary,7,3955,3838,3568,0.9296508598,3,2893,0.7537780094,464,0.1208963002,195,0.050807712350000006,3552,0.9254820219,3552,0.9254820219,286,0.07451797811,0,0,3298,0.8593017195999999,540,0.14069828040000001,0
2015,Academic year,Local authority,E92000001,England,E12000009,South West,E06000024,802,North Somerset,Secondary,7,2475,2133,2009,0.9418659165,3,1977,0.9268635724000001,120,0.056258790440000005,14,0.00656352555,2111,0.9896858883999999,2111,0.9896858883999999,18,0.00843881857,4,0.00187529301,2067,0.9708783465999999,62,0.029121653360000003,0
2015,Academic year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Secondary,7,3160,2675,2509,0.9379439252,3,2377,0.8885981307999999,209,0.07813084112,45,0.016822429910000002,2631,0.9835514019,2631,0.9835514019,44,0.016448598130000002,0,0,2249,0.8407476636,426,0.1592523364,0
2015,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Secondary,7,1180,1021,810,0.7933398629,3,948,0.9285014691000001,58,0.05680705191,8,0.00783545544,1014,0.9931439765000001,1014,0.9931439765000001,7,0.00685602351,0,0,1027,0.9970873786,3,0.00291262136,9
2015,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Secondary,7,1624,1708,768,0.44964871189999994,3,1326,0.7763466042,220,0.1288056206,54,0.03161592506,1600,0.9367681499,1600,0.9367681499,102,0.05971896956,6,0.0035128805600000003,1482,0.8646441074000001,232,0.1353558926,12
2015,Academic year,Local authority,E92000001,England,E12000001,North East,E06000003,807,Redcar and Cleveland,Secondary,7,1928,1423,1180,0.8292340126000001,3,1355,0.9522136332,42,0.029515108919999998,1,7.027406899999999e-4,1398,0.9824314828,1398,0.9824314828,24,0.01686577653,1,7.027406899999999e-4,1395,0.9721254355000001,40,0.02787456446,13
2015,Academic year,Local authority,E92000001,England,E12000001,North East,E06000004,808,Stockton-on-Tees,Secondary,7,2373,1975,1614,0.8172151899000001,3,1873,0.9483544304,79,0.04,10,0.0050632911400000005,1962,0.9934177215,1962,0.9934177215,10,0.0050632911400000005,3,0.00151898734,1960,0.9775561097000001,45,0.02244389027,33
2015,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000010,810,"Kingston Upon Hull, City of",Secondary,7,2750,2816,640,0.2272727273,3,2255,0.80078125,302,0.1072443182,93,0.03302556818,2650,0.9410511364,2652,0.9417613636,161,0.05717329545,3,0.00106534091,2614,0.8992088063,293,0.1007911937,94
2015,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000011,811,East Riding of Yorkshire,Secondary,7,4247,3179,2447,0.7697389116,3,3087,0.9710600818,75,0.02359232463,7,0.0022019503,3169,0.9968543567,3169,0.9968543567,10,0.0031456432800000002,0,0,2931,0.9219880465999999,248,0.07801195344,0
2015,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000012,812,North East Lincolnshire,Secondary,7,1983,1649,597,0.36203759849999995,3,1584,0.960582171,55,0.0333535476,2,0.00121285628,1641,0.9951485749,1641,0.9951485749,8,0.00485142511,0,0,1544,0.9363250455,105,0.06367495452,0
2015,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000013,813,North Lincolnshire,Secondary,7,2189,1776,1297,0.7302927927999999,3,1632,0.9189189189,77,0.043355855859999994,10,0.005630630629999999,1719,0.9679054053999999,1719,0.9679054053999999,57,0.03209459459,0,0,1702,0.9583333333,74,0.041666666670000005,0
2015,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E10000023,815,North Yorkshire,Secondary,7,7649,5432,5181,0.9537923417,5,5157,0.9493740795,161,0.029639175259999997,15,0.00276141384,5333,0.9817746686,5336,0.9823269514,94,0.01730486009,2,3.6818851e-4,5535,0.959937565,231,0.04006243496,336
2015,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000014,816,York,Secondary,7,1882,1759,1587,0.9022171688,5,1626,0.9243888573,71,0.04036384309,25,0.01421262081,1722,0.9789653212,1724,0.9801023309,34,0.0193291643,1,5.6850483e-4,1695,0.9614293816999999,68,0.038570618259999995,5
2015,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000032,821,Luton,Secondary,7,2860,2774,2177,0.7847873107,3,2341,0.8439077145,230,0.08291276136,81,0.029199711609999998,2652,0.9560201875,2652,0.9560201875,121,0.04361932228,1,3.6049027e-4,2648,0.9549224666,125,0.045077533360000005,0
2015,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000055,822,Bedford,Secondary,9,1650,1314,991,0.7541856925,4,1245,0.9474885845,50,0.03805175038,5,0.00380517504,1300,0.9893455099,1301,0.9901065448999999,10,0.00761035008,3,0.00228310502,1255,0.9572845155999999,56,0.04271548436,0
2015,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000056,823,Central Bedfordshire,Secondary,9,2723,2128,1809,0.850093985,3,2122,0.9971804511000001,2,9.398496200000001e-4,0,0,2124,0.9981203008,2124,0.9981203008,2,9.398496200000001e-4,2,9.398496200000001e-4,2003,0.942144873,123,0.057855127,0
2015,Academic year,Local authority,E92000001,England,E12000008,South East,E10000002,825,Buckinghamshire,Secondary,7,6119,5732,5365,0.9359734822,6,4277,0.7461618981,687,0.11985345430000001,301,0.05251221214,5265,0.9185275645000001,5450,0.9508025121999999,249,0.04344033496,33,0.00575715283,5211,0.9143709423,488,0.08562905773000001,0
2015,Academic year,Local authority,E92000001,England,E12000008,South East,E06000042,826,Milton Keynes,Secondary,7,3205,3169,2881,0.9091195960999999,3,2753,0.8687283055,183,0.05774692332,119,0.03755127801,3055,0.9640265067999999,3055,0.9640265067999999,113,0.03565793626,1,3.1555696e-4,2973,0.9384469697,195,0.0615530303,0
