lea,urn,estab,dfe_number,laestab,schname,admin_district,academic_year,estab_type,education_phase,relchar,percentage_fsm,ofsted_rating,totpups,readprog,writprog,matprog
850,116294,3083,850/3083,8503083,Hyde Church of England Primary School,New Forest,2016-2017,Local authority maintained schools,Primary,Church of England,19.1,Good,45,,,
850,116294,3083,850/3083,8503083,Hyde Church of England Primary School,New Forest,2017-2018,Local authority maintained schools,Primary,Church of England,19.1,Good,47,-1.7,3.4,0
850,116294,3083,850/3083,8503083,Hyde Church of England Primary School,New Forest,2018-2019,Local authority maintained schools,Primary,Church of England,19.1,Good,46,,,
850,116295,3088,850/3088,8503088,Kingsclere Church of England Primary School,Basingstoke and Deane,2016-2017,Local authority maintained schools,Primary,Church of England,12.1,Good,249,-2.7,2.6,-0.3
850,116295,3088,850/3088,8503088,Kingsclere Church of England Primary School,Basingstoke and Deane,2017-2018,Local authority maintained schools,Primary,Church of England,12.1,Good,261,-2.6,-0.4,-0.8
850,116295,3088,850/3088,8503088,Kingsclere Church of England Primary School,Basingstoke and Deane,2018-2019,Local authority maintained schools,Primary,Church of England,12.1,Good,269,-1.1,-3.5,-1.1
850,116296,3089,850/3089,8503089,King's Somborne Church of England Primary School,Test Valley,2016-2017,Local authority maintained schools,Primary,Church of England,8.6,Good,92,2,-2.8,1.3
850,116296,3089,850/3089,8503089,King's Somborne Church of England Primary School,Test Valley,2017-2018,Local authority maintained schools,Primary,Church of England,8.6,Good,84,,,
850,116296,3089,850/3089,8503089,King's Somborne Church of England Primary School,Test Valley,2018-2019,Local authority maintained schools,Primary,Church of England,8.6,Good,101,-2.6,-1,-3.5
850,116297,3095,850/3095,8503095,St John the Baptist Church of England Primary School,Fareham,2016-2017,Local authority maintained schools,Primary,Church of England,14.2,Good,381,0.3,0.8,3.6
850,116297,3095,850/3095,8503095,St John the Baptist Church of England Primary School,Fareham,2017-2018,Local authority maintained schools,Primary,Church of England,14.2,Good,392,0.8,-0.4,1.6
850,116297,3095,850/3095,8503095,St John the Baptist Church of England Primary School,Fareham,2018-2019,Local authority maintained schools,Primary,Church of England,14.2,Good,411,1.5,-1.2,1.1
850,116298,3096,850/3096,8503096,Long Sutton Church of England Primary School,Hart,2016-2017,Local authority maintained schools,Primary,Church of England,3.4,Good,143,1,-0.8,1.4
850,116298,3096,850/3096,8503096,Long Sutton Church of England Primary School,Hart,2017-2018,Local authority maintained schools,Primary,Church of England,3.4,Good,121,-0.7,-1.4,-1
850,116298,3096,850/3096,8503096,Long Sutton Church of England Primary School,Hart,2018-2019,Local authority maintained schools,Primary,Church of England,3.4,Good,113,1.7,-1.6,-1.7
850,116300,3101,850/3101,8503101,Medstead Church of England Primary School,East Hampshire,2016-2017,Local authority maintained schools,Primary,Church of England,7.7,Good,198,1.5,-1.5,0.2
850,116300,3101,850/3101,8503101,Medstead Church of England Primary School,East Hampshire,2017-2018,Local authority maintained schools,Primary,Church of England,7.7,Good,208,-1.3,-2.3,-1.3
850,116300,3101,850/3101,8503101,Medstead Church of England Primary School,East Hampshire,2018-2019,Local authority maintained schools,Primary,Church of England,7.7,Good,212,-2.6,-3.6,-1
850,116303,3112,850/3112,8503112,Nursling Church of England Primary School,Test Valley,2016-2017,Local authority maintained schools,Primary,Church of England,16.3,Good,187,-6.5,-3.9,-9.1
850,116303,3112,850/3112,8503112,Nursling Church of England Primary School,Test Valley,2017-2018,Local authority maintained schools,Primary,Church of England,16.3,Good,194,0.6,0.8,-0.2
850,116303,3112,850/3112,8503112,Nursling Church of England Primary School,Test Valley,2018-2019,Local authority maintained schools,Primary,Church of England,16.3,Good,177,-3,0.2,-1.5
850,116304,3118,850/3118,8503118,Otterbourne Church of England Primary School,Winchester,2016-2017,Local authority maintained schools,Primary,Church of England,2.5,Outstanding,251,4.2,0.2,4.2
850,116304,3118,850/3118,8503118,Otterbourne Church of England Primary School,Winchester,2017-2018,Local authority maintained schools,Primary,Church of England,2.5,Outstanding,242,0.3,-0.9,-0.7
850,116304,3118,850/3118,8503118,Otterbourne Church of England Primary School,Winchester,2018-2019,Local authority maintained schools,Primary,Church of England,2.5,Outstanding,261,-1.9,2.1,-1.3
850,116305,3119,850/3119,8503119,Overton Church of England Primary School,Basingstoke and Deane,2016-2017,Local authority maintained schools,Primary,Church of England,7.9,Outstanding,397,-0.5,0.2,-0.9
850,116305,3119,850/3119,8503119,Overton Church of England Primary School,Basingstoke and Deane,2017-2018,Local authority maintained schools,Primary,Church of England,7.9,Outstanding,403,1.1,0.1,-0.8
850,116305,3119,850/3119,8503119,Overton Church of England Primary School,Basingstoke and Deane,2018-2019,Local authority maintained schools,Primary,Church of England,7.9,Outstanding,393,2.9,-1.9,0.7
850,116306,3120,850/3120,8503120,Oakley Church of England Junior School,Basingstoke and Deane,2016-2017,Local authority maintained schools,Primary,Church of England,3.2,Good,259,0.4,2,-0.3
850,116306,3120,850/3120,8503120,Oakley Church of England Junior School,Basingstoke and Deane,2017-2018,Local authority maintained schools,Primary,Church of England,3.2,Good,258,-0.4,-0.2,0.2
850,116306,3120,850/3120,8503120,Oakley Church of England Junior School,Basingstoke and Deane,2018-2019,Local authority maintained schools,Primary,Church of England,3.2,Good,258,3.1,2.8,2.4
850,116307,3124,850/3124,8503124,Pennington Church of England Junior School,New Forest,2016-2017,Local authority maintained schools,Primary,Church of England,31.5,Requires improvement,177,-0.1,-2.4,-2.3
850,116307,3124,850/3124,8503124,Pennington Church of England Junior School,New Forest,2017-2018,Local authority maintained schools,Primary,Church of England,31.5,Requires improvement,173,-3,-3,-6
850,116307,3124,850/3124,8503124,Pennington Church of England Junior School,New Forest,2018-2019,Local authority maintained schools,Primary,Church of England,31.5,Requires improvement,167,-2.6,-3.3,-2.5
850,116308,3126,850/3126,8503126,Preston Candover Church of England Primary School,Basingstoke and Deane,2016-2017,Local authority maintained schools,Primary,Church of England,1.6,Outstanding,147,2.1,2.3,3
850,116308,3126,850/3126,8503126,Preston Candover Church of England Primary School,Basingstoke and Deane,2017-2018,Local authority maintained schools,Primary,Church of England,1.6,Outstanding,143,5.9,4.6,2.5
850,116308,3126,850/3126,8503126,Preston Candover Church of England Primary School,Basingstoke and Deane,2018-2019,Local authority maintained schools,Primary,Church of England,1.6,Outstanding,140,0.2,4.2,0.7
850,116310,3136,850/3136,8503136,Rowlands Castle St John's Church of England Controlled Primary School,East Hampshire,2016-2017,Local authority maintained schools,Primary,Church of England,12.9,Good,211,4.3,2.7,3.7
850,116310,3136,850/3136,8503136,Rowlands Castle St John's Church of England Controlled Primary School,East Hampshire,2017-2018,Local authority maintained schools,Primary,Church of England,12.9,Good,209,1.6,0.7,1.8
850,116310,3136,850/3136,8503136,Rowlands Castle St John's Church of England Controlled Primary School,East Hampshire,2018-2019,Local authority maintained schools,Primary,Church of England,12.9,Good,206,1.6,2.4,1.2
850,116311,3137,850/3137,8503137,Rownhams St John's Church of England Primary School,Test Valley,2016-2017,Local authority maintained schools,Primary,Church of England,6.3,Good,298,5.2,2.3,3.3
850,116311,3137,850/3137,8503137,Rownhams St John's Church of England Primary School,Test Valley,2017-2018,Local authority maintained schools,Primary,Church of England,6.3,Good,309,-2.7,0,-3.3
850,116311,3137,850/3137,8503137,Rownhams St John's Church of England Primary School,Test Valley,2018-2019,Local authority maintained schools,Primary,Church of England,6.3,Good,316,0.1,0.2,-1.4
850,116312,3138,850/3138,8503138,Ropley CofE Primary School,East Hampshire,2016-2017,Local authority maintained schools,Primary,Church of England,3.2,Good,170,2.5,-1.4,0.4
850,116312,3138,850/3138,8503138,Ropley CofE Primary School,East Hampshire,2017-2018,Local authority maintained schools,Primary,Church of England,3.2,Good,167,2.5,0.1,0.3
850,116312,3138,850/3138,8503138,Ropley CofE Primary School,East Hampshire,2018-2019,Local authority maintained schools,Primary,Church of England,3.2,Good,156,0.6,-0.4,-4
850,116313,3142,850/3142,8503142,Sarisbury Church of England Junior School,Fareham,2016-2017,Local authority maintained schools,Primary,Church of England,9.1,Outstanding,360,1.6,0.8,0.7
850,116313,3142,850/3142,8503142,Sarisbury Church of England Junior School,Fareham,2017-2018,Local authority maintained schools,Primary,Church of England,9.1,Outstanding,369,0.6,0.1,0.6
850,116313,3142,850/3142,8503142,Sarisbury Church of England Junior School,Fareham,2018-2019,Local authority maintained schools,Primary,Church of England,9.1,Outstanding,365,1.3,-0.4,0.3
850,116314,3143,850/3143,8503143,St John the Baptist Church of England Primary School,Winchester,2016-2017,Local authority maintained schools,Primary,Church of England,9.3,Good,283,-2.1,1.4,-5.3
850,116314,3143,850/3143,8503143,St John the Baptist Church of England Primary School,Winchester,2017-2018,Local authority maintained schools,Primary,Church of England,9.3,Good,283,-3.1,-1.3,-1.5
850,116314,3143,850/3143,8503143,St John the Baptist Church of England Primary School,Winchester,2018-2019,Local authority maintained schools,Primary,Church of England,9.3,Good,269,-0.1,3.4,0.1
850,116315,3144,850/3144,8503144,Sherborne St John Church of England Primary School,Basingstoke and Deane,2016-2017,Local authority maintained schools,Primary,Church of England,1.7,Good,111,0.6,4.1,1.3
850,116315,3144,850/3144,8503144,Sherborne St John Church of England Primary School,Basingstoke and Deane,2017-2018,Local authority maintained schools,Primary,Church of England,1.7,Good,117,0.6,2.8,0.5
850,116315,3144,850/3144,8503144,Sherborne St John Church of England Primary School,Basingstoke and Deane,2018-2019,Local authority maintained schools,Primary,Church of England,1.7,Good,116,0,0.4,-1.6
850,116316,3146,850/3146,8503146,South Baddesley Church of England Primary School,New Forest,2016-2017,Local authority maintained schools,Primary,Church of England,5,Good,123,1,0.8,-0.4
850,116316,3146,850/3146,8503146,South Baddesley Church of England Primary School,New Forest,2017-2018,Local authority maintained schools,Primary,Church of England,5,Good,139,0,-0.5,-3.7
850,116316,3146,850/3146,8503146,South Baddesley Church of England Primary School,New Forest,2018-2019,Local authority maintained schools,Primary,Church of England,5,Good,137,4.8,-0.1,0.5
850,116317,3147,850/3147,8503147,Sparsholt Church of England Primary School,Winchester,2016-2017,Local authority maintained schools,Primary,Church of England,7.4,Outstanding,133,2.1,3,0.9
850,116317,3147,850/3147,8503147,Sparsholt Church of England Primary School,Winchester,2017-2018,Local authority maintained schools,Primary,Church of England,7.4,Outstanding,134,0.7,3,0.1
850,116317,3147,850/3147,8503147,Sparsholt Church of England Primary School,Winchester,2018-2019,Local authority maintained schools,Primary,Church of England,7.4,Outstanding,134,1.1,1.5,-0.1
850,116318,3149,850/3149,8503149,St Luke's Church of England Primary School,New Forest,2016-2017,Local authority maintained schools,Primary,Church of England,5.5,Outstanding,212,0.7,1.7,1.9
850,116318,3149,850/3149,8503149,St Luke's Church of England Primary School,New Forest,2017-2018,Local authority maintained schools,Primary,Church of England,5.5,Outstanding,209,1.4,0.8,1.1
850,116318,3149,850/3149,8503149,St Luke's Church of England Primary School,New Forest,2018-2019,Local authority maintained schools,Primary,Church of England,5.5,Outstanding,186,0.2,-0.4,0.9
850,116319,3150,850/3150,8503150,Steep Church of England Voluntary Controlled Primary School,East Hampshire,2016-2017,Local authority maintained schools,Primary,Church of England,6.1,Good,99,0.4,0.4,0.4
850,116319,3150,850/3150,8503150,Steep Church of England Voluntary Controlled Primary School,East Hampshire,2017-2018,Local authority maintained schools,Primary,Church of England,6.1,Good,98,6.4,2,-0.1
850,116319,3150,850/3150,8503150,Steep Church of England Voluntary Controlled Primary School,East Hampshire,2018-2019,Local authority maintained schools,Primary,Church of England,6.1,Good,95,3.4,-1.1,-0.6
850,116320,3156,850/3156,8503156,Twyford St Mary's Church of England Primary School,Winchester,2016-2017,Local authority maintained schools,Primary,Church of England,8.3,Good,156,7.3,3.2,4.4
850,116320,3156,850/3156,8503156,Twyford St Mary's Church of England Primary School,Winchester,2017-2018,Local authority maintained schools,Primary,Church of England,8.3,Good,162,2.9,1,2.8
850,116320,3156,850/3156,8503156,Twyford St Mary's Church of England Primary School,Winchester,2018-2019,Local authority maintained schools,Primary,Church of England,8.3,Good,162,3.4,2.2,0.9
850,116321,3163,850/3163,8503163,Vernham Dean Gillum's Church of England Primary School,Test Valley,2016-2017,Local authority maintained schools,Primary,Church of England,3.6,Requires improvement,82,1.9,1.4,-2.2
850,116321,3163,850/3163,8503163,Vernham Dean Gillum's Church of England Primary School,Test Valley,2017-2018,Local authority maintained schools,Primary,Church of England,3.6,Requires improvement,77,,,
850,116321,3163,850/3163,8503163,Vernham Dean Gillum's Church of England Primary School,Test Valley,2018-2019,Local authority maintained schools,Primary,Church of England,3.6,Requires improvement,83,2.4,1.7,-1.8
850,116322,3168,850/3168,8503168,West Meon Church of England Voluntary Controlled Primary School,Winchester,2016-2017,Local authority maintained schools,Primary,Church of England,10.6,Good,48,,,
850,116322,3168,850/3168,8503168,West Meon Church of England Voluntary Controlled Primary School,Winchester,2017-2018,Local authority maintained schools,Primary,Church of England,10.6,Good,54,1.8,-0.8,1.8
850,116322,3168,850/3168,8503168,West Meon Church of England Voluntary Controlled Primary School,Winchester,2018-2019,Local authority maintained schools,Primary,Church of England,10.6,Good,54,1.9,0.6,-0.4
850,116323,3169,850/3169,8503169,West Tytherley Church of England Primary School,Test Valley,2016-2017,Local authority maintained schools,Primary,Church of England,10.2,Good,73,2.1,-5.3,-0.6
850,116323,3169,850/3169,8503169,West Tytherley Church of England Primary School,Test Valley,2017-2018,Local authority maintained schools,Primary,Church of England,10.2,Good,66,,,
850,116323,3169,850/3169,8503169,West Tytherley Church of England Primary School,Test Valley,2018-2019,Local authority maintained schools,Primary,Church of England,10.2,Good,65,2.8,-2,-2.5
850,116324,3170,850/3170,8503170,Whitchurch Church of England Primary School,Basingstoke and Deane,2016-2017,Local authority maintained schools,Primary,Church of England,7.6,Good,436,-0.5,-4.1,-2
850,116324,3170,850/3170,8503170,Whitchurch Church of England Primary School,Basingstoke and Deane,2017-2018,Local authority maintained schools,Primary,Church of England,7.6,Good,434,-0.8,-1.8,-0.8
850,116324,3170,850/3170,8503170,Whitchurch Church of England Primary School,Basingstoke and Deane,2018-2019,Local authority maintained schools,Primary,Church of England,7.6,Good,451,0.9,0.7,-0.2
850,116325,3171,850/3171,8503171,Wickham Church of England Primary School,Winchester,2016-2017,Local authority maintained schools,Primary,Church of England,13.8,Good,229,-4.3,1,-4.3
850,116325,3171,850/3171,8503171,Wickham Church of England Primary School,Winchester,2017-2018,Local authority maintained schools,Primary,Church of England,13.8,Good,230,-4.1,-3.9,-4.8
